"台帳ID","管理対象ID","名称","棟名","文化財種類","種別1","種別2","国","時代","重文指定年月日","国宝指定年月日","都道府県","所在地","保管施設の名称","所有者名","管理団体又は責任者","緯度","経度"
"401","2907","都井岬ソテツ自生地","","史跡名勝天然記念物","特別天然記念物","","","","19210303","","宮崎県","串間市大字大納","","","","31.36326538000000","131.34116921000000"
"401","2979","鹿児島県のソテツ自生地","","史跡名勝天然記念物","特別天然記念物","","","","19230307","","鹿児島県","指宿市、南さつま市、肝属郡南大隅町・肝付町","","","","31.00761439000000","130.67850544000000"
"401","2973","鹿児島県のツルおよびその渡来地","","史跡名勝天然記念物","特別天然記念物","","","","19210303","","鹿児島県","出水市","","","","32.09915656000000","130.27628543000000"
"401","2978","蒲生のクス","","史跡名勝天然記念物","特別天然記念物","","","","19220308","","鹿児島県","姶良郡蒲生町","","","","31.76561000000000","130.56962600000000"
"401","2974","喜入のリュウキュウコウガイ産地","","史跡名勝天然記念物","特別天然記念物","","","","19210303","","鹿児島県","鹿児島市喜入生見町","","","","31.32167631000000","130.56547585000000"
"401","2976","枇榔島亜熱帯性植物群落","","史跡名勝天然記念物","特別天然記念物","","","","19210303","","鹿児島県","志布志市","","","","31.42928774000000","131.11694107000000"
"401","2982","屋久島スギ原始林","","史跡名勝天然記念物","特別天然記念物","","","","19241209","","鹿児島県","熊毛郡屋久島町","","","","30.32868711000000","130.50416571000000"
"401","3089","尾瀬","","史跡名勝天然記念物","特別天然記念物","","","","19560809","","２県以上","南会津郡檜枝岐村、利根郡片品村、魚沼市","","","","36.92904510000000","139.23414685000000"
"401","3073","白馬連山高山植物帯","","史跡名勝天然記念物","特別天然記念物","","","","19221012","","２県以上","下新川郡朝日町、黒部市、北安曇郡白馬村、糸魚川市","","","","36.75727183000000","137.73539420000000"
"401","3134","アホウドリ","","史跡名勝天然記念物","特別天然記念物","","","","19580425","","地域を定めない","東京都・沖縄県","","","","",""
"401","3102","アマミノクロウサギ","","史跡名勝天然記念物","特別天然記念物","","","","19210303","","地域を定めない","鹿児島県","","","","",""
"401","3175","イリオモテヤマネコ","","史跡名勝天然記念物","特別天然記念物","","","","19720515","","地域を定めない","沖縄県","","","","",""
"401","3129","オオサンショウウオ","","史跡名勝天然記念物","特別天然記念物","","","","19510609","","地域を定めない","岐阜県・三重県・兵庫県・広島県・島根県・鳥取県・大分県ほか11府県","","","","",""
"401","3107","カモシカ","","史跡名勝天然記念物","特別天然記念物","","","","19340501","","地域を定めない","青森県ほか２９都府県","","","","",""
"401","3135","カワウソ","","史跡名勝天然記念物","特別天然記念物","","","","19640627","","地域を定めない","","","","","",""
"401","3179","カンムリワシ","","史跡名勝天然記念物","特別天然記念物","","","","19720515","","地域を定めない","沖縄県","","","","",""
"401","3131","コウノトリ","","史跡名勝天然記念物","特別天然記念物","","","","19530331","","地域を定めない","","","","","",""
"401","3142","タンチョウ","","史跡名勝天然記念物","特別天然記念物","","","","19350827","","地域を定めない","北海道","","","","",""
"401","3109","トキ","","史跡名勝天然記念物","特別天然記念物","","","","19341228","","地域を定めない","","","","","",""
"401","3104","土佐のオナガドリ","","史跡名勝天然記念物","特別天然記念物","","","","19230307","","地域を定めない","","","","","",""
"401","3174","ノグチゲラ","","史跡名勝天然記念物","特別天然記念物","","","","19720515","","地域を定めない","沖縄県","","","","",""
"401","3145","メグロ","","史跡名勝天然記念物","特別天然記念物","","","","19690412","","地域を定めない","東京都","","","","",""
"401","3103","ライチョウ","","史跡名勝天然記念物","特別天然記念物","","","","19230307","","地域を定めない","富山県・長野県・岐阜県・新潟県・山梨県・静岡県","","","","",""
