"台帳ID","管理対象ID","名称","棟名","文化財種類","種別1","種別2","国","時代","重文指定年月日","国宝指定年月日","都道府県","所在地","保管施設の名称","所有者名","管理団体又は責任者","緯度","経度"
"102","2331","姫路城","はの門南方土塀","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","桃山","19311214","","兵庫県","兵庫県姫路市本町","","国(文部科学省)","姫路市","34.83949955000000","134.69284158000000"
"102","2305","姫路城","との一門","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","桃山","19311214","","兵庫県","兵庫県姫路市本町","","国(文部科学省)","姫路市","34.83950673000000","134.69440629000000"
"102","2326","姫路城","にの門東方下土塀","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","桃山","19311214","","兵庫県","兵庫県姫路市本町","","国(文部科学省)","姫路市","34.83952415000000","134.69335119000000"
"102","2318","姫路城","への門東方土塀","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","桃山","19311214","","兵庫県","兵庫県姫路市本町","","国(文部科学省)","姫路市","34.83954356000000","134.69430841000000"
"102","2287","姫路城","ニの櫓","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","桃山","19311214","","兵庫県","兵庫県姫路市本町","","国(文部科学省)","姫路市","34.83954593000000","134.69354333000000"
"102","2312","姫路城","水の二門","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","桃山","19311214","","兵庫県","兵庫県姫路市本町","","国(文部科学省)","姫路市","34.83954956000000","134.69360972000000"
"102","2304","姫路城","への門","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","桃山","19311214","","兵庫県","兵庫県姫路市本町","","国(文部科学省)","姫路市","34.83955259000000","134.69422796000000"
"102","2319","姫路城","への門西方土塀","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","桃山","19311214","","兵庫県","兵庫県姫路市本町","","国(文部科学省)","姫路市","34.83955283000000","134.69417499000000"
"102","2302","姫路城","はの門","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","桃山","19311214","","兵庫県","兵庫県姫路市本町","","国(文部科学省)","姫路市","34.83955343000000","134.69299365000000"
"102","2325","姫路城","にの門東方上土塀","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","桃山","19311214","","兵庫県","兵庫県姫路市本町","","国(文部科学省)","姫路市","34.83955734000000","134.69338409000000"
"102","2330","姫路城","はの門西方土塀","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","桃山","19311214","","兵庫県","兵庫県姫路市本町","","国(文部科学省)","姫路市","34.83958007000000","134.69287856000000"
"102","2321","姫路城","水の一門西方土塀","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","桃山","19311214","","兵庫県","兵庫県姫路市本町","","国(文部科学省)","姫路市","34.83961966000000","134.69356245000000"
"102","2277","姫路城","ヘの渡櫓","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","桃山","19311214","","兵庫県","兵庫県姫路市本町","","国(文部科学省)","姫路市","34.83963126000000","134.69442276000000"
"102","2311","姫路城","水の一門","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","桃山","19311214","","兵庫県","兵庫県姫路市本町","","国(文部科学省)","姫路市","34.83963515000000","134.69367585000000"
"102","2320","姫路城","水の一門北方築地塀","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","桃山","19311214","","兵庫県","兵庫県姫路市本町","","国(文部科学省)","姫路市","34.83966660000000","134.69362801000000"
"102","2303","姫路城","にの門","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","桃山","19311214","","兵庫県","兵庫県姫路市本町","","国(文部科学省)","姫路市","34.83967794000000","134.69321681000000"
"102","2274","姫路城","ハの渡櫓","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","桃山","19311214","","兵庫県","兵庫県姫路市本町","","国(文部科学省)","姫路市","34.83970517000000","134.69397928000000"
"102","2324","姫路城","イの渡櫓南方土塀","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","桃山","19311214","","兵庫県","兵庫県姫路市本町","","国(文部科学省)","姫路市","34.83972412000000","134.69362866000000"
"102","2275","姫路城","ニの渡櫓","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","桃山","19311214","","兵庫県","兵庫県姫路市本町","","国(文部科学省)","姫路市","34.83972462000000","134.69413100000000"
"102","2276","姫路城","ホの櫓","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","桃山","19311214","","兵庫県","兵庫県姫路市本町","","国(文部科学省)","姫路市","34.83973240000000","134.69429049000000"
"102","2273","姫路城","ロの渡櫓","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","桃山","19311214","","兵庫県","兵庫県姫路市本町","","国(文部科学省)","姫路市","34.83975963000000","134.69384313000000"
"102","2272","姫路城","イの渡櫓","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","桃山","19311214","","兵庫県","兵庫県姫路市本町","","国(文部科学省)","姫路市","34.83978686000000","134.69374197000000"
"102","2328","姫路城","ロの櫓西方土塀","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","桃山","19311214","","兵庫県","兵庫県姫路市本町","","国(文部科学省)","姫路市","34.83991557000000","134.69291909000000"
"102","2327","姫路城","ロの櫓東方土塀","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","桃山","19311214","","兵庫県","兵庫県姫路市本町","","国(文部科学省)","姫路市","34.83994760000000","134.69317212000000"
"102","2288","姫路城","ロの櫓","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","桃山","19311214","","兵庫県","兵庫県姫路市本町","","国(文部科学省)","姫路市","34.83995290000000","134.69304473000000"
"102","2271","姫路城イ、ロ、ハ、ニの渡櫓","（ニの渡櫓）","国宝・重要文化財（建造物）","国宝","近世以前／城郭","","桃山","19310119","19510609","兵庫県","兵庫県姫路市本町","","国(文部科学省)","姫路市","34.83935213000000","134.69380324000000"
"102","2270","姫路城イ、ロ、ハ、ニの渡櫓","（ハの渡櫓）","国宝・重要文化財（建造物）","国宝","近世以前／城郭","","桃山","19310119","19510609","兵庫県","兵庫県姫路市本町","","国(文部科学省)","姫路市","34.83947914000000","134.69370988000000"
"102","2268","姫路城イ、ロ、ハ、ニの渡櫓","（イの渡櫓）","国宝・重要文化財（建造物）","国宝","近世以前／城郭","","桃山","19310119","19510609","兵庫県","兵庫県姫路市本町","","国(文部科学省)","姫路市","34.83948442000000","134.69410047000000"
"102","2269","姫路城イ、ロ、ハ、ニの渡櫓","（ロの渡櫓）","国宝・重要文化財（建造物）","国宝","近世以前／城郭","","桃山","19310119","19510609","兵庫県","兵庫県姫路市本町","","国(文部科学省)","姫路市","34.83957265000000","134.69391050000000"
"102","2266","姫路城乾小天守","","国宝・重要文化財（建造物）","国宝","近世以前／城郭","","桃山","19310119","19510609","兵庫県","兵庫県姫路市本町","","国(文部科学省)","姫路市","34.83956027000000","134.69370101000000"
"102","2264","姫路城大天守","","国宝・重要文化財（建造物）","国宝","近世以前／城郭","","桃山","19310119","19510609","兵庫県","兵庫県姫路市本町","","国(文部科学省)","姫路市","34.83935699000000","134.69399463000000"
"102","2265","姫路城西小天守","","国宝・重要文化財（建造物）","国宝","近世以前／城郭","","桃山","19310119","19510609","兵庫県","兵庫県姫路市本町","","国(文部科学省)","姫路市","34.83939249000000","134.69369778000000"
"102","2267","姫路城東小天守","","国宝・重要文化財（建造物）","国宝","近世以前／城郭","","桃山","19310119","19510609","兵庫県","兵庫県姫路市本町","","国(文部科学省)","姫路市","34.83956349000000","134.69410756000000"
"102","2823","和歌山城岡口門","","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","江戸前期","19570618","","和歌山県","和歌山県和歌山市一番丁3番地の2","","和歌山市","","34.22669835000000","135.17428541000000"
"102","1712","二条城","東南隅櫓","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","桃山","19391028","","京都府","京都府京都市中京区二条通堀川西入二条城町","","京都市","","35.01225655000000","135.75101745000000"
"102","1713","二条城","東南隅櫓北方多門塀","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","桃山","19391028","","京都府","京都府京都市中京区二条通堀川西入二条城町","","京都市","","35.01258094000000","135.75107306000000"
"102","1714","二条城","西南隅櫓","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","桃山","19391028","","京都府","京都府京都市中京区二条通堀川西入二条城町","","京都市","","35.01264536000000","135.74574229000000"
"102","1709","二条城","東大手門","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","江戸中期","19391028","","京都府","京都府京都市中京区二条通堀川西入二条城町","","京都市","","35.01287753000000","135.75109160000000"
"102","1721","二条城","南中仕切門","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","桃山","19391028","","京都府","京都府京都市中京区二条通堀川西入二条城町","","京都市","","35.01296425000000","135.74766956000000"
"102","1719","二条城","桃山門","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","桃山","19391028","","京都府","京都府京都市中京区二条通堀川西入二条城町","","京都市","","35.01313856000000","135.74877789000000"
"102","1717","二条城","土蔵（南）（米蔵）","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","桃山","19391028","","京都府","京都府京都市中京区二条通堀川西入二条城町","","京都市","","35.01332126000000","135.74640831000000"
"102","1694","二条城","本丸櫓門","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","江戸前期","19391028","","京都府","京都府京都市中京区二条通堀川西入二条城町","","京都市","","35.01392487000000","135.74854277000000"
"102","1715","二条城","土蔵（米蔵）","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","桃山","19391028","","京都府","京都府京都市中京区二条通堀川西入二条城町","","京都市","","35.01443961000000","135.75031700000000"
"102","1718","二条城","鳴子門","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","桃山","19391028","","京都府","京都府京都市中京区二条通堀川西入二条城町","","京都市","","35.01456695000000","135.74887754000000"
"102","1711","二条城","西門","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","桃山","19391028","","京都府","京都府京都市中京区二条通堀川西入二条城町","","京都市","","35.01469415000000","135.74587344000000"
"102","1716","二条城","土蔵（北）（米蔵）","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","桃山","19391028","","京都府","京都府京都市中京区二条通堀川西入二条城町","","京都市","","35.01481609000000","135.74657440000000"
"102","1720","二条城","北中仕切門","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","桃山","19391028","","京都府","京都府京都市中京区二条通堀川西入二条城町","","京都市","","35.01509291000000","135.74775919000000"
"102","1710","二条城","北大手門","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","桃山","19391028","","京都府","京都府京都市中京区二条通堀川西入二条城町","","京都市","","35.01553759000000","135.75022036000000"
"102","1699","二条城","二の丸御殿唐門","国宝・重要文化財（建造物）","重要文化財","近世以前／住宅","","桃山","19391028","","京都府","京都府京都市中京区二条通堀川西入二条城町","","京都市","","35.01263642000000","135.75034664000000"
"102","1700","二条城","二の丸御殿築地","国宝・重要文化財（建造物）","重要文化財","近世以前／住宅","","桃山","19391028","","京都府","京都府京都市中京区二条通堀川西入二条城町","","京都市","","35.01296169000000","135.75063916000000"
"102","1708","二条城","二の丸御殿御清所","国宝・重要文化財（建造物）","重要文化財","近世以前／住宅","","桃山","19391028","","京都府","京都府京都市中京区二条通堀川西入二条城町","","京都市","","35.01374877000000","135.75018329000000"
"102","1697","二条城","本丸御殿御常御殿","国宝・重要文化財（建造物）","重要文化財","近世以前／住宅","","江戸末期","19440905","","京都府","京都府京都市中京区二条通堀川西入二条城町","","京都市","","35.01387198000000","135.74787720000000"
"102","1707","二条城","二の丸御殿台所","国宝・重要文化財（建造物）","重要文化財","近世以前／住宅","","桃山","19391028","","京都府","京都府京都市中京区二条通堀川西入二条城町","","京都市","","35.01403609000000","135.75020182000000"
"102","1696","二条城","本丸御殿御書院","国宝・重要文化財（建造物）","重要文化財","近世以前／住宅","","江戸後期","19440905","","京都府","京都府京都市中京区二条通堀川西入二条城町","","京都市","","35.01421383000000","135.74788884000000"
"102","1695","二条城","本丸御殿玄関","国宝・重要文化財（建造物）","重要文化財","近世以前／住宅","","江戸末期","19440905","","京都府","京都府京都市中京区二条通堀川西入二条城町","","京都市","","35.01426771000000","135.74753526000000"
"102","1698","二条城","本丸御殿台所及び雁之間","国宝・重要文化財（建造物）","重要文化財","近世以前／住宅","","江戸末期","19440905","","京都府","京都府京都市中京区二条通堀川西入二条城町","","京都市","","35.01436210000000","135.74777580000000"
"102","2953","松江城天守","","国宝・重要文化財（建造物）","国宝","近世以前／城郭","","桃山","19350513","20150708","島根県","島根県松江市殿町一番地続六","","松江市","","35.47511785000000","133.05076281000000"
"102","2998","岡山城月見櫓","","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","江戸前期","19330123","","岡山県","岡山県岡山市丸の内","","岡山市","","34.66529838000000","133.93507939000000"
"102","2999","岡山城西丸西手櫓","","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","桃山","19330123","","岡山県","岡山県岡山市丸の内","","","岡山市","34.66494636000000","133.93088620000000"
"102","3032","備中松山城","三の平櫓東土塀","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","江戸中期","19410508","","岡山県","岡山県高梁市内山下","","国(文部科学省)","高梁市","34.80788537000000","133.62210713000000"
"102","3030","備中松山城","天守","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","江戸中期","19410508","","岡山県","岡山県高梁市内山下","","国(文部科学省)","高梁市","34.80909966000000","133.62239816000000"
"102","3031","備中松山城","二重櫓","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","江戸中期","19410508","","岡山県","岡山県高梁市内山下","","国(文部科学省)","高梁市","34.80934168000000","133.62252006000000"
"102","3145","福山城","伏見櫓","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","桃山","19330123","","広島県","広島県福山市丸ノ内一丁目1番地","","国(文部科学省)","福山市","34.48972599000000","133.36075080000000"
"102","3146","福山城","筋鉄御門","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","江戸前期","19330123","","広島県","広島県福山市丸ノ内一丁目1番地","","国(文部科学省)","福山市","34.48990133000000","133.36093689000000"
"102","3276","高松城","旧東之丸艮櫓","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","江戸中期","19470226","","香川県","香川県高松市玉藻町","","高松市","","34.34879081000000","134.05202695000000"
"102","3275","高松城","北之丸渡櫓","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","江戸中期","19470226","","香川県","香川県高松市玉藻町","","高松市","","34.35109828000000","134.05167325000000"
"102","3274","高松城","北之丸水手御門","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","江戸末期","19470226","","香川県","香川県高松市玉藻町","","高松市","","34.35118223000000","134.05169629000000"
"102","3273","高松城","北之丸月見櫓","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","江戸中期","19470226","","香川県","香川県高松市玉藻町","","高松市","","34.35132851000000","134.05175212000000"
"102","3284","丸亀城","大手一の門","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","江戸中期","19570618","","香川県","香川県丸亀市一番丁無番地","","国(財務省)","丸亀市","34.28751471000000","133.79942018000000"
"102","3285","丸亀城","大手二の門","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","江戸中期","19570618","","香川県","香川県丸亀市一番丁無番地","","国(財務省)","丸亀市","34.28761767000000","133.79944720000000"
"102","3286","丸亀城天守","","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","江戸前期","19430609","","香川県","香川県丸亀市一番丁無番地","","丸亀市","","34.28628021000000","133.80011466000000"
"102","3375","宇和島城天守","","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","江戸中期","19340130","","愛媛県","愛媛県宇和島市丸之内","","宇和島市","","33.21946217000000","132.56524003000000"
"102","3378","大洲城","苧綿櫓","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","江戸末期","19570618","","愛媛県","愛媛県大洲市大洲","","大洲市","","33.50860766000000","132.54246216000000"
"102","3377","大洲城","高欄櫓","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","江戸末期","19570618","","愛媛県","愛媛県大洲市大洲","","大洲市","","33.50939889000000","132.54102512000000"
"102","3376","大洲城","台所櫓","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","江戸末期","19570618","","愛媛県","愛媛県大洲市大洲","","大洲市","","33.50955193000000","132.54134091000000"
"102","3379","大洲城三の丸南隅櫓","","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","江戸後期","19570618","","愛媛県","愛媛県大洲市大洲","","","","33.50674042000000","132.54076525000000"
"102","3331","松山城","戸無門","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","江戸後期","19350513","","愛媛県","愛媛県松山市丸之内","","松山市","","33.84363009000000","132.76665437000000"
"102","3329","松山城","隠門","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","江戸前期","19350513","","愛媛県","愛媛県松山市丸之内","","松山市","","33.84369598000000","132.76692769000000"
"102","3330","松山城","隠門続櫓","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","江戸前期","19350513","","愛媛県","愛媛県松山市丸之内","","松山市","","33.84371244000000","132.76699625000000"
"102","3338","松山城","紫竹門西塀","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","江戸末期","19350513","","愛媛県","愛媛県松山市丸之内","","松山市","","33.84525171000000","132.76560592000000"
"102","3328","松山城","紫竹門","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","江戸末期","19350513","","愛媛県","愛媛県松山市丸之内","","松山市","","33.84525172000000","132.76566420000000"
"102","3336","松山城","一ノ門東塀","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","江戸末期","19350513","","愛媛県","愛媛県松山市丸之内","","松山市","","33.84528312000000","132.76593043000000"
"102","3321","松山城","一ノ門南櫓","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","江戸末期","19350513","","愛媛県","愛媛県松山市丸之内","","松山市","","33.84529405000000","132.76583227000000"
"102","3337","松山城","紫竹門東塀","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","江戸末期","19350513","","愛媛県","愛媛県松山市丸之内","","松山市","","33.84529882000000","132.76568269000000"
"102","3320","松山城","二ノ門南櫓","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","江戸末期","19350513","","愛媛県","愛媛県松山市丸之内","","松山市","","33.84532860000000","132.76602422000000"
"102","3327","松山城","一ノ門","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","江戸末期","19350513","","愛媛県","愛媛県松山市丸之内","","松山市","","33.84536320000000","132.76581347000000"
"102","3322","松山城","乾櫓","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","江戸前期","19350513","","愛媛県","愛媛県松山市丸之内","","松山市","","33.84536887000000","132.76476672000000"
"102","3334","松山城","筋鉄門東塀","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","江戸末期","19350513","","愛媛県","愛媛県松山市丸之内","","松山市","","33.84541397000000","132.76575073000000"
"102","3319","松山城","三ノ門南櫓","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","江戸末期","19350513","","愛媛県","愛媛県松山市丸之内","","松山市","","33.84542074000000","132.76590905000000"
"102","3326","松山城","二ノ門","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","江戸末期","19350513","","愛媛県","愛媛県松山市丸之内","","松山市","","33.84543878000000","132.76597030000000"
"102","3335","松山城","三ノ門東塀","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","江戸末期","19350513","","愛媛県","愛媛県松山市丸之内","","松山市","","33.84549248000000","132.76593567000000"
"102","3325","松山城","三ノ門","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","江戸末期","19350513","","愛媛県","愛媛県松山市丸之内","","松山市","","33.84549368000000","132.76590521000000"
"102","3333","松山城","二ノ門東塀","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","江戸末期","19350513","","愛媛県","愛媛県松山市丸之内","","松山市","","33.84553261000000","132.76604733000000"
"102","3318","松山城","天守","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","江戸末期","19350513","","愛媛県","愛媛県松山市丸之内","","松山市","","33.84558966000000","132.76572861000000"
"102","3323","松山城","野原櫓","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","江戸前期","19350513","","愛媛県","愛媛県松山市丸之内","","松山市","","33.84558993000000","132.76511060000000"
"102","3324","松山城","仕切門","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","江戸末期","19350513","","愛媛県","愛媛県松山市丸之内","","松山市","","33.84571842000000","132.76566043000000"
"102","3332","松山城","仕切門内塀","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","江戸末期","19350513","","愛媛県","愛媛県松山市丸之内","","松山市","","33.84575243000000","132.76557801000000"
"102","3432","高知城","追手門西南矢狭間塀","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","江戸中期","19340130","","高知県","高知県高知市丸ノ内","","高知県","","33.56048520000000","133.53318618000000"
"102","3431","高知城","黒鉄門東南矢狭間塀","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","江戸中期","19340130","","高知県","高知県高知市丸ノ内","","高知県","","33.56063411000000","133.53123258000000"
"102","3428","高知城","天守東南矢狭間塀","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","江戸中期","19340130","","高知県","高知県高知市丸ノ内","","高知県","","33.56064931000000","133.53170845000000"
"102","3422","高知城","黒鉄門","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","江戸中期","19340130","","高知県","高知県高知市丸ノ内","","高知県","","33.56067725000000","133.53114135000000"
"102","3427","高知城","追手門","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","江戸後期","19340130","","高知県","高知県高知市丸ノ内","","高知県","","33.56069839000000","133.53309803000000"
"102","3430","高知城","黒鉄門西北矢狭間塀","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","江戸中期","19340130","","高知県","高知県高知市丸ノ内","","高知県","","33.56071682000000","133.53104736000000"
"102","3419","高知城","天守","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","江戸中期","19340130","","高知県","高知県高知市丸ノ内","","高知県","","33.56080453000000","133.53154269000000"
"102","3423","高知城","西多聞","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","江戸中期","19340130","","高知県","高知県高知市丸ノ内","","高知県","","33.56081356000000","133.53108992000000"
"102","3429","高知城","天守西北矢狭間塀","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","江戸中期","19340130","","高知県","高知県高知市丸ノ内","","高知県","","33.56082086000000","133.53139165000000"
"102","3433","高知城","追手門東北矢狭間塀","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","江戸中期","19340130","","高知県","高知県高知市丸ノ内","","高知県","","33.56087736000000","133.53319124000000"
"102","3424","高知城","東多聞","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","江戸後期","19340130","","高知県","高知県高知市丸ノ内","","高知県","","33.56089438000000","133.53134687000000"
"102","3426","高知城","廊下門","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","江戸後期","19340130","","高知県","高知県高知市丸ノ内","","高知県","","33.56096483000000","133.53119353000000"
"102","3425","高知城","詰門","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","江戸後期","19340130","","高知県","高知県高知市丸ノ内","","高知県","","33.56104130000000","133.53119979000000"
"102","3421","高知城","納戸蔵","国宝・重要文化財（建造物）","重要文化財","近世以前／住宅","","江戸中期","19340130","","高知県","高知県高知市丸ノ内","","高知県","","33.56059184000000","133.53143597000000"
"102","3420","高知城","懐徳館","国宝・重要文化財（建造物）","重要文化財","近世以前／住宅","","江戸中期","19340130","","高知県","高知県高知市丸ノ内","","高知県","","33.56073065000000","133.53134488000000"
"102","3466","福岡城南丸多聞櫓","","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","江戸末期","19711228","","福岡県","福岡県福岡市中央区城内1番1号","","福岡市","","33.58345994000000","130.38199657000000"
"102","3506","佐賀城鯱の門及び続櫓","","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","江戸末期","19570618","","佐賀県","佐賀県佐賀市城内","","佐賀市","","33.24591583000000","130.30288324000000"
"102","3558","熊本城","長塀","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","桃山","19330123","","熊本県","熊本県熊本市中央区本丸および二ノ丸","","国(文部科学省)","熊本市","32.80356964000000","130.70624751000000"
"102","3551","熊本城","田子櫓","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","江戸末期","19330123","","熊本県","熊本県熊本市中央区本丸および二ノ丸","","国(文部科学省)","熊本市","32.80442933000000","130.70685612000000"
"102","3550","熊本城","七間櫓","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","江戸末期","19330123","","熊本県","熊本県熊本市中央区本丸および二ノ丸","","国(文部科学省)","熊本市","32.80450495000000","130.70686116000000"
"102","3549","熊本城","十四間櫓","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","江戸末期","19330123","","熊本県","熊本県熊本市中央区本丸および二ノ丸","","国(文部科学省)","熊本市","32.80473182000000","130.70694686000000"
"102","3548","熊本城","四間櫓","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","江戸末期","19330123","","熊本県","熊本県熊本市中央区本丸および二ノ丸","","国(文部科学省)","熊本市","32.80482256000000","130.70704769000000"
"102","3547","熊本城","源之進櫓","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","桃山","19330123","","熊本県","熊本県熊本市中央区本丸および二ノ丸","","国(文部科学省)","熊本市","32.80501414000000","130.70719894000000"
"102","3552","熊本城","東十八間櫓","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","桃山","19330123","","熊本県","熊本県熊本市中央区本丸および二ノ丸","","国(文部科学省)","熊本市","32.80598211000000","130.70754176000000"
"102","3553","熊本城","北十八間櫓","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","桃山","19330123","","熊本県","熊本県熊本市中央区本丸および二ノ丸","","国(文部科学省)","熊本市","32.80619385000000","130.70751655000000"
"102","3554","熊本城","五間櫓","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","桃山","19330123","","熊本県","熊本県熊本市中央区本丸および二ノ丸","","国(文部科学省)","熊本市","32.80631989000000","130.70740564000000"
"102","3555","熊本城","不開門","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","江戸末期","19330123","","熊本県","熊本県熊本市中央区本丸および二ノ丸","","国(文部科学省)","熊本市","32.80636526000000","130.70706786000000"
"102","3546","熊本城","宇土櫓","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","桃山","19330123","","熊本県","熊本県熊本市中央区本丸および二ノ丸","","国(文部科学省)","熊本市","32.80650087000000","130.70480797000000"
"102","3556","熊本城","平櫓","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","江戸末期","19330123","","熊本県","熊本県熊本市中央区本丸および二ノ丸","","国(文部科学省)","熊本市","32.80671816000000","130.70646288000000"
"102","3557","熊本城","監物櫓（新堀櫓）","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","江戸末期","19330123","","熊本県","熊本県熊本市中央区本丸および二ノ丸","","国(文部科学省)","熊本市","32.80779928000000","130.70482720000000"
